"FVH","sexo","edad","horas_tnr","ingreso_mensual","nivel_pobreza","etnia","afrod","discapacidad","zona","entidad","region","escolaridad","est_dis","upm","factor"
"206681240814","Hombre",14,5,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6812,308
"206681241012","Hombre",49,0,0,"Pobreza por Ingresos Extrema","Si","Si","Si","Rural","Oaxaca","Sur","Primaria",412,6812,308
"206681241112","Mujer",52,21,0,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Oaxaca","Sur","Primaria",412,6812,308
"206681241213","Mujer",17,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",412,6812,308
"206681261312","Mujer",45,29,0,"Pobreza por Ingresos Extrema","Si","Si","No","Rural","Oaxaca","Sur","Primaria",412,6812,308
"206681261313","Mujer",29,77,0,"Pobreza por Ingresos Extrema","Si","Si","No","Rural","Oaxaca","Sur","Secundaria",412,6812,308
"206681261414","Mujer",17,14,0,"Pobreza por Ingresos Extrema","Si","Si","No","Rural","Oaxaca","Sur","Secundaria",412,6812,308
"206681261711","Mujer",19,70,4918,"No Pobreza","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6812,308
"206681261813","Mujer",15,21,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6812,308
"206681281913","Hombre",19,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",412,6812,308
"206681282013","Hombre",52,3,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6812,308
"206681282014","Hombre",45,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Ninguno",412,6812,308
"206681282413","Hombre",15,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6812,308
"206681301913","Mujer",17,0,0,"Pobreza por Ingresos Extrema","No","Si","No","Rural","Oaxaca","Sur","Preparatoria",402,6813,415
"206681302013","Hombre",16,7,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Oaxaca","Sur","Preparatoria",402,6813,415
"206681302014","Hombre",14,7,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Oaxaca","Sur","Secundaria",402,6813,415
"206681302015","Mujer",13,7,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Oaxaca","Sur","Secundaria",402,6813,415
"206681302112","Mujer",17,7,1467,"Pobreza por Ingresos Extrema","No","No","No","Rural","Oaxaca","Sur","Preparatoria",402,6813,415
"206681302214","Mujer",18,0,0,"Pobreza por Ingresos Extrema","No","Si","No","Rural","Oaxaca","Sur","Preparatoria",402,6813,415
"206681302413","Hombre",15,14,0,"Pobreza por Ingresos Extrema","No","Si","No","Rural","Oaxaca","Sur","Secundaria",402,6813,415
"206681330112","Mujer",12,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",402,6813,415
"206681330212","Mujer",17,7,0,"Pobreza por Ingresos Extrema","No","Si","No","Rural","Oaxaca","Sur","Preparatoria",402,6813,415
"206681330213","Mujer",16,14,0,"Pobreza por Ingresos Extrema","No","Si","No","Rural","Oaxaca","Sur","Preparatoria",402,6813,415
"206681330214","Mujer",14,7,0,"Pobreza por Ingresos Extrema","No","Si","No","Rural","Oaxaca","Sur","Secundaria",402,6813,415
"206681330413","Mujer",13,7,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Oaxaca","Sur","Secundaria",402,6813,415
"206681360913","Hombre",16,6,0,"Pobreza por Ingresos Extrema","No","Si","Si","Rural","Oaxaca","Sur","Preparatoria",402,6813,415
"206681361213","Hombre",21,16,1148,"Pobreza por Ingresos Extrema","No","No","No","Rural","Oaxaca","Sur","Licenciatura",402,6813,415
"206681361214","Mujer",18,4,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Oaxaca","Sur","Preparatoria",402,6813,415
"206681361215","Mujer",21,21,3934,"No Pobreza","Si","No","No","Rural","Oaxaca","Sur","Licenciatura",402,6813,415
"206681381314","Hombre",16,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",402,6813,415
"206681381512","Mujer",13,20,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",402,6813,415
"206681402112","Mujer",51,25,2038,"Pobreza por Ingresos","Si","Si","Si","Rural","Oaxaca","Sur","Primaria",412,6814,328
"206681402214","Mujer",13,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6814,328
"206681430213","Mujer",23,49,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6814,328
"206681430216","Mujer",13,21,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6814,328
"206681430217","Mujer",12,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6814,328
"206681430312","Mujer",28,28,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6814,328
"206681430512","Mujer",37,70,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6814,328
"206681450712","Hombre",12,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6814,328
"206681450812","Mujer",60,34,978,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6814,328
"206681450814","Mujer",23,63,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",412,6814,328
"206681450913","Mujer",33,63,4891,"No Pobreza","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6814,328
"206681450914","Mujer",13,11,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6814,328
"206681451111","Mujer",38,42,3016,"Pobreza por Ingresos","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6814,328
"206681451213","Mujer",15,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6814,328
"206681451214","Mujer",13,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6814,328
"206681471312","Mujer",33,52,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6814,328
"206681471512","Mujer",30,54,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6814,328
"206681471612","Mujer",55,40,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Ninguno",412,6814,328
"206681471614","Mujer",22,50,984,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6814,328
"206681471615","Mujer",21,46,984,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6814,328
"206681471616","Mujer",18,40,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",412,6814,328
"206681471711","Mujer",55,30,2459,"Pobreza por Ingresos","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6814,328
"206681471812","Mujer",56,50,2377,"Pobreza por Ingresos","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6814,328
"206681520412","Mujer",40,42,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6815,321
"206681520512","Mujer",59,21,82,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6815,321
"206681540713","Mujer",12,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6815,321
"206681540913","Hombre",13,4,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6815,321
"206681541011","Hombre",53,7,2527,"Pobreza por Ingresos","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6815,321
"206681541012","Mujer",55,35,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Ninguno",412,6815,321
"206681541212","Mujer",26,37,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6815,321
"206681561412","Mujer",77,23,2951,"Pobreza por Ingresos","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6815,321
"206681561512","Mujer",42,29,902,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6815,321
"206681561513","Hombre",18,2,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6815,321
"206681561514","Mujer",16,2,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6815,321
"206681561612","Mujer",59,18,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6815,321
"206681561812","Mujer",63,36,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6815,321
"206681591914","Mujer",26,21,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",412,6815,321
"206681592213","Hombre",33,25,0,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Oaxaca","Sur","Primaria",412,6815,321
"206681592314","Mujer",13,28,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6815,321
"206681601914","Mujer",17,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6816,385
"206681602112","Mujer",63,21,774,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Oaxaca","Sur","Primaria",412,6816,385
"206681630112","Mujer",60,70,4402,"No Pobreza","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6816,385
"206681630412","Mujer",30,60,163,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6816,385
"206681630512","Mujer",55,40,1141,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6816,385
"206681630612","Mujer",36,60,489,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6816,385
"206681630613","Mujer",17,18,0,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Oaxaca","Sur","Preparatoria",412,6816,385
"206681630614","Hombre",13,5,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6816,385
"206681650713","Hombre",13,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6816,385
"206681650812","Mujer",37,70,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6816,385
"206681650813","Mujer",15,20,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6816,385
"206681651012","Mujer",59,86,49,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6816,385
"206681681313","Mujer",25,49,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6816,385
"206681681315","Mujer",28,42,1967,"Pobreza por Ingresos","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6816,385
"206681681612","Hombre",18,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",412,6816,385
"206681681713","Mujer",22,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Licenciatura",412,6816,385
"206681720212","Mujer",62,49,989,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",402,6817,361
"206681720216","Mujer",31,54,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",402,6817,361
"206681720313","Hombre",37,0,0,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Oaxaca","Sur","Secundaria",402,6817,361
"206681750812","Mujer",31,53,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",402,6817,361
"206681751011","Hombre",39,54,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",402,6817,361
"206681751013","Mujer",17,21,163,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Oaxaca","Sur","Preparatoria",402,6817,361
"206681751014","Mujer",15,12,163,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",402,6817,361
"206681771712","Mujer",12,15,492,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",402,6817,361
"206681771815","Mujer",18,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",402,6817,361
"206681791913","Mujer",16,21,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",402,6817,361
"206681792012","Mujer",17,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",402,6817,361
"206681792112","Mujer",57,10,1957,"Pobreza por Ingresos","Si","No","Si","Rural","Oaxaca","Sur","Preparatoria",402,6817,361
"206681792113","Mujer",29,42,5870,"No Pobreza","Si","No","No","Rural","Oaxaca","Sur","Secundaria",402,6817,361
"206681792212","Mujer",43,35,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",402,6817,361
"206681792214","Hombre",15,2,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",402,6817,361
"206681792215","Hombre",13,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",402,6817,361
"206681820111","Mujer",55,27,890,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Oaxaca","Sur","Primaria",412,6818,348
"206681820212","Mujer",19,45,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6818,348
"206681820414","Hombre",16,21,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6818,348
"206681820513","Mujer",18,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",412,6818,348
"206681840813","Hombre",14,2,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6818,348
"206681841212","Mujer",51,56,0,"Pobreza por Ingresos Extrema","No","Si","No","Rural","Oaxaca","Sur","Secundaria",412,6818,348
"206681841213","Mujer",27,98,0,"Pobreza por Ingresos Extrema","Si","Si","No","Rural","Oaxaca","Sur","Preparatoria",412,6818,348
"206681871415","Mujer",14,21,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6818,348
"206681871514","Mujer",24,42,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6818,348
"206681871712","Mujer",32,42,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6818,348
"206681871713","Mujer",13,15,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6818,348
"206681871813","Mujer",14,14,0,"Pobreza por Ingresos Extrema","Si","Si","No","Rural","Oaxaca","Sur","Secundaria",412,6818,348
"206681891912","Mujer",47,28,3261,"Pobreza por Ingresos","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6818,348
"206681891914","Mujer",12,9,326,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6818,348
"206681892012","Mujer",53,56,652,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Oaxaca","Sur","Primaria",412,6818,348
"206681892215","Mujer",12,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6818,348
"206681892312","Hombre",15,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6818,348
"206681892313","Mujer",14,9,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6818,348
"206681892413","Hombre",14,3,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6818,348
"206681902112","Mujer",29,73,652,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6819,399
"206681930411","Mujer",34,96,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6819,399
"206681930413","Hombre",13,19,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6819,399
"206681930619","Mujer",19,44,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6819,399
"206681960711","Hombre",41,7,17213,"No Pobreza","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6819,399
"206681960712","Mujer",35,35,2951,"Pobreza por Ingresos","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6819,399
"206681960713","Mujer",15,5,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6819,399
"206681960812","Mujer",34,24,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6819,399
"206681960915","Mujer",19,35,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6819,399
"206681960916","Hombre",14,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6819,399
"206681961111","Hombre",64,5,3197,"Pobreza por Ingresos","Si","No","No","Rural","Oaxaca","Sur","Ninguno",412,6819,399
"206681981312","Mujer",27,70,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",412,6819,399
"206681981512","Mujer",35,28,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6819,399
"206681981514","Mujer",13,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6819,399
"206681981611","Mujer",36,57,1721,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6819,399
"206681981613","Mujer",14,38,33,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6819,399
"206681981715","Hombre",16,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6819,399
"206682020211","Hombre",40,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6820,267
"206682020312","Mujer",57,0,0,"Pobreza por Ingresos Extrema","Si","No","Si","Rural","Oaxaca","Sur","Ninguno",412,6820,267
"206682020411","Hombre",36,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",412,6820,267
"206682050713","Mujer",54,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6820,267
"206682050813","Mujer",16,10,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Preparatoria",412,6820,267
"206682051012","Hombre",49,7,1027,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Ninguno",412,6820,267
"206682071315","Hombre",12,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6820,267
"206682071413","Hombre",13,30,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6820,267
"206682071612","Mujer",28,78,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6820,267
"206682071812","Mujer",63,28,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6820,267
"206682092012","Mujer",51,70,3179,"Pobreza por Ingresos","Si","No","Si","Rural","Oaxaca","Sur","Primaria",412,6820,267
"206682092312","Mujer",63,21,978,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Ninguno",412,6820,267
"206682102114","Hombre",14,0,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Oaxaca","Sur","Secundaria",412,6821,357
"206682102212","Mujer",49,40,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6821,357
"206682102216","Hombre",13,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6821,357
"206682102412","Mujer",35,42,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Primaria",412,6821,357
"206682140111","Hombre",44,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Oaxaca","Sur","Secundaria",412,6821,357
